entity_id,organization_name,organization_type,city,region,authentication_status,source_discovery_status,public_source_present,reviewer_decision,contact_ready,outreach_allowed,official_source_query,official_contact_query
"BD_BOOK_EXP_00305","EASTLAND COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","EASTLAND COUNTY SHERIFFS OFFICE TX official website","EASTLAND COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00306","MONTAGUE COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","MONTAGUE COUNTY SHERIFFS OFFICE TX official website","MONTAGUE COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00307","PALO PINTO COUNTY SHERIFF DEPARTMENT - POSSUM KINGDOM LAKE SUBSTATION","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","PALO PINTO COUNTY SHERIFF DEPARTMENT - POSSUM KINGDOM LAKE SUBSTATION TX official website","PALO PINTO COUNTY SHERIFF DEPARTMENT - POSSUM KINGDOM LAKE SUBSTATION TX contact official"
"BD_BOOK_EXP_00308","LIPSCOMB COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","LIPSCOMB COUNTY SHERIFFS OFFICE TX official website","LIPSCOMB COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00309","CARSON COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","CARSON COUNTY SHERIFFS OFFICE TX official website","CARSON COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00310","PRESIDIO COUNTY SHERIFF OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","PRESIDIO COUNTY SHERIFF OFFICE TX official website","PRESIDIO COUNTY SHERIFF OFFICE TX contact official"
"BD_BOOK_EXP_00311","BLANCO COUNTY SHERIFFS DEPARTMENT","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","BLANCO COUNTY SHERIFFS DEPARTMENT TX official website","BLANCO COUNTY SHERIFFS DEPARTMENT TX contact official"
"BD_BOOK_EXP_00312","HAMILTON COUNTY SHERIFF DEPARTMENT","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","HAMILTON COUNTY SHERIFF DEPARTMENT TX official website","HAMILTON COUNTY SHERIFF DEPARTMENT TX contact official"
"BD_BOOK_EXP_00313","REFUGIO COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","REFUGIO COUNTY SHERIFFS OFFICE TX official website","REFUGIO COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00314","AUSTIN COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","AUSTIN COUNTY SHERIFFS OFFICE TX official website","AUSTIN COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00315","PARMER COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","PARMER COUNTY SHERIFFS OFFICE TX official website","PARMER COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00316","KINNEY COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","KINNEY COUNTY SHERIFFS OFFICE TX official website","KINNEY COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00317","MAVERICK COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","MAVERICK COUNTY SHERIFFS OFFICE TX official website","MAVERICK COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00318","LEON COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","LEON COUNTY SHERIFFS OFFICE TX official website","LEON COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00319","SAN SABA COUNTY SHERIFF OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","SAN SABA COUNTY SHERIFF OFFICE TX official website","SAN SABA COUNTY SHERIFF OFFICE TX contact official"
"BD_BOOK_EXP_00320","BAILEY COUNTY SHERIFFS DEPARTMENT","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","BAILEY COUNTY SHERIFFS DEPARTMENT TX official website","BAILEY COUNTY SHERIFFS DEPARTMENT TX contact official"
"BD_BOOK_EXP_00321","LA SALLE COUNTY SHERIFF'S OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","LA SALLE COUNTY SHERIFF'S OFFICE TX official website","LA SALLE COUNTY SHERIFF'S OFFICE TX contact official"
"BD_BOOK_EXP_00322","OLDHAM COUNTY SHERIFFS DEPARTMENT","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","OLDHAM COUNTY SHERIFFS DEPARTMENT TX official website","OLDHAM COUNTY SHERIFFS DEPARTMENT TX contact official"
"BD_BOOK_EXP_00323","JACKSON COUNTY SHERIFFS","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","JACKSON COUNTY SHERIFFS TX official website","JACKSON COUNTY SHERIFFS TX contact official"
"BD_BOOK_EXP_00324","ANDREWS COUNTY SHERIFF DEPARTMENT","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","ANDREWS COUNTY SHERIFF DEPARTMENT TX official website","ANDREWS COUNTY SHERIFF DEPARTMENT TX contact official"
"BD_BOOK_EXP_00325","FRANKLIN COUNTY SHERIFFS DEPARTMENT","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","FRANKLIN COUNTY SHERIFFS DEPARTMENT TX official website","FRANKLIN COUNTY SHERIFFS DEPARTMENT TX contact official"
"BD_BOOK_EXP_00326","COLLINGSWORTH COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","COLLINGSWORTH COUNTY SHERIFFS OFFICE TX official website","COLLINGSWORTH COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00327","WILSON COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","WILSON COUNTY SHERIFFS OFFICE TX official website","WILSON COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00328","BURLESON COUNTY SHERIFF OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","BURLESON COUNTY SHERIFF OFFICE TX official website","BURLESON COUNTY SHERIFF OFFICE TX contact official"
"BD_BOOK_EXP_00329","FISHER COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","FISHER COUNTY SHERIFFS OFFICE TX official website","FISHER COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00330","LIVE OAK COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","LIVE OAK COUNTY SHERIFFS OFFICE TX official website","LIVE OAK COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00331","STONEWALL COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","STONEWALL COUNTY SHERIFFS OFFICE TX official website","STONEWALL COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00332","SAN JACINTO COUNTY SHERIFFS DEPARTMENT","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","SAN JACINTO COUNTY SHERIFFS DEPARTMENT TX official website","SAN JACINTO COUNTY SHERIFFS DEPARTMENT TX contact official"
"BD_BOOK_EXP_00333","YOUNG COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","YOUNG COUNTY SHERIFFS OFFICE TX official website","YOUNG COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00334","SABINE COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","SABINE COUNTY SHERIFFS OFFICE TX official website","SABINE COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00335","MOORE COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","MOORE COUNTY SHERIFFS OFFICE TX official website","MOORE COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00336","PECOS COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","PECOS COUNTY SHERIFFS OFFICE TX official website","PECOS COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00337","PALO PINTO COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","PALO PINTO COUNTY SHERIFFS OFFICE TX official website","PALO PINTO COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00338","LAMAR COUNTY SHERIFFS DEPARTMENT","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","LAMAR COUNTY SHERIFFS DEPARTMENT TX official website","LAMAR COUNTY SHERIFFS DEPARTMENT TX contact official"
"BD_BOOK_EXP_00339","HOPKINS COUNTY SHERIFFS DEPARTMENT","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","HOPKINS COUNTY SHERIFFS DEPARTMENT TX official website","HOPKINS COUNTY SHERIFFS DEPARTMENT TX contact official"
"BD_BOOK_EXP_00340","DAWSON COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","DAWSON COUNTY SHERIFFS OFFICE TX official website","DAWSON COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00341","MARION COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","MARION COUNTY SHERIFFS OFFICE TX official website","MARION COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00342","DALLAM COUNTY SHERIFF AND JAIL","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","DALLAM COUNTY SHERIFF AND JAIL TX official website","DALLAM COUNTY SHERIFF AND JAIL TX contact official"
"BD_BOOK_EXP_00343","JASPER COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","JASPER COUNTY SHERIFFS OFFICE TX official website","JASPER COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00344","FRIO COUNTY SHERIFFS DEPARTMENT","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","FRIO COUNTY SHERIFFS DEPARTMENT TX official website","FRIO COUNTY SHERIFFS DEPARTMENT TX contact official"
"BD_BOOK_EXP_00345","LAMPASAS COUNTY SHERIFFS DEPARTMENT","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","LAMPASAS COUNTY SHERIFFS DEPARTMENT TX official website","LAMPASAS COUNTY SHERIFFS DEPARTMENT TX contact official"
"BD_BOOK_EXP_00346","REEVES COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","REEVES COUNTY SHERIFFS OFFICE TX official website","REEVES COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00347","KERR COUNTY SHERIFF","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","KERR COUNTY SHERIFF TX official website","KERR COUNTY SHERIFF TX contact official"
"BD_BOOK_EXP_00348","COLEMAN COUNTY SHERIFFS DEPARTMENT","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","COLEMAN COUNTY SHERIFFS DEPARTMENT TX official website","COLEMAN COUNTY SHERIFFS DEPARTMENT TX contact official"
"BD_BOOK_EXP_00349","KENDALL COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","KENDALL COUNTY SHERIFFS OFFICE TX official website","KENDALL COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00350","HARTLEY COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","HARTLEY COUNTY SHERIFFS OFFICE TX official website","HARTLEY COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00351","BOSQUE COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","BOSQUE COUNTY SHERIFFS OFFICE TX official website","BOSQUE COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00352","WASHINGTON COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","WASHINGTON COUNTY SHERIFFS OFFICE TX official website","WASHINGTON COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00353","LIBERTY COUNTY SHERIFF OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","LIBERTY COUNTY SHERIFF OFFICE TX official website","LIBERTY COUNTY SHERIFF OFFICE TX contact official"
"BD_BOOK_EXP_00354","SCURRY COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","SCURRY COUNTY SHERIFFS OFFICE TX official website","SCURRY COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00355","WHEELER COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","WHEELER COUNTY SHERIFFS OFFICE TX official website","WHEELER COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00356","COOKE COUNTY SHERIFFS DEPARTMENT","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","COOKE COUNTY SHERIFFS DEPARTMENT TX official website","COOKE COUNTY SHERIFFS DEPARTMENT TX contact official"
"BD_BOOK_EXP_00357","ARMSTRONG COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","ARMSTRONG COUNTY SHERIFFS OFFICE TX official website","ARMSTRONG COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00358","LAMB COUNTY SHERIFFS DEPARTMENT","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","LAMB COUNTY SHERIFFS DEPARTMENT TX official website","LAMB COUNTY SHERIFFS DEPARTMENT TX contact official"
"BD_BOOK_EXP_00359","HOUSTON COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","HOUSTON COUNTY SHERIFFS OFFICE TX official website","HOUSTON COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00360","HUDSPETH COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","HUDSPETH COUNTY SHERIFFS OFFICE TX official website","HUDSPETH COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00361","KIMBLE COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","KIMBLE COUNTY SHERIFFS OFFICE TX official website","KIMBLE COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00362","CALHOUN COUNTY SHERIFFS DEPARTMENT","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","CALHOUN COUNTY SHERIFFS DEPARTMENT TX official website","CALHOUN COUNTY SHERIFFS DEPARTMENT TX contact official"
"BD_BOOK_EXP_00363","CULBERSON COUNTY SHERIFFS DEPARTMENT","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","CULBERSON COUNTY SHERIFFS DEPARTMENT TX official website","CULBERSON COUNTY SHERIFFS DEPARTMENT TX contact official"
"BD_BOOK_EXP_00364","CORYELL COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","CORYELL COUNTY SHERIFFS OFFICE TX official website","CORYELL COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00365","UPSHUR COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","UPSHUR COUNTY SHERIFFS OFFICE TX official website","UPSHUR COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00366","MARTIN COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","MARTIN COUNTY SHERIFFS OFFICE TX official website","MARTIN COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00367","KARNES COUNTY SHERIFFS DEPARTMENT","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","KARNES COUNTY SHERIFFS DEPARTMENT TX official website","KARNES COUNTY SHERIFFS DEPARTMENT TX contact official"
"BD_BOOK_EXP_00368","TITUS COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","TITUS COUNTY SHERIFFS OFFICE TX official website","TITUS COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00369","MILLS COUNTY SHERIFF OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","MILLS COUNTY SHERIFF OFFICE TX official website","MILLS COUNTY SHERIFF OFFICE TX contact official"
"BD_BOOK_EXP_00370","GLASSCOCK COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","GLASSCOCK COUNTY SHERIFFS OFFICE TX official website","GLASSCOCK COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00371","CRANE COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","CRANE COUNTY SHERIFFS OFFICE TX official website","CRANE COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00372","HOWARD COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","HOWARD COUNTY SHERIFFS OFFICE TX official website","HOWARD COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00373","CROCKETT COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","CROCKETT COUNTY SHERIFFS OFFICE TX official website","CROCKETT COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00374","MEDINA COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","MEDINA COUNTY SHERIFFS OFFICE TX official website","MEDINA COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00375","ARCHER COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","ARCHER COUNTY SHERIFFS OFFICE TX official website","ARCHER COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00376","BANDERA COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","BANDERA COUNTY SHERIFFS OFFICE TX official website","BANDERA COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00377","BEE COUNTY SHERIFFS DEPARTMENT","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","BEE COUNTY SHERIFFS DEPARTMENT TX official website","BEE COUNTY SHERIFFS DEPARTMENT TX contact official"
"BD_BOOK_EXP_00378","RED RIVER COUNTY SHERIFFS OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","RED RIVER COUNTY SHERIFFS OFFICE TX official website","RED RIVER COUNTY SHERIFFS OFFICE TX contact official"
"BD_BOOK_EXP_00379","HUTCHINSON COUNTY SHERIFF","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","HUTCHINSON COUNTY SHERIFF TX official website","HUTCHINSON COUNTY SHERIFF TX contact official"
"BD_BOOK_EXP_00380","REAGAN COUNTY SHERIFFS DEPARTMENT","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","REAGAN COUNTY SHERIFFS DEPARTMENT TX official website","REAGAN COUNTY SHERIFFS DEPARTMENT TX contact official"
"BD_BOOK_EXP_00381","CHEROKEE COUNTY SHERIFFS DEPARTMENT","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","CHEROKEE COUNTY SHERIFFS DEPARTMENT TX official website","CHEROKEE COUNTY SHERIFFS DEPARTMENT TX contact official"
"BD_BOOK_EXP_00382","MITCHELL COUNTY SHERIFF OFFICE","MOTORCYCLE_ORGANIZATION","","TX","PUBLIC_SOURCE_FOUND","SOURCE_PRESENT_REQUIRES_VALIDATION","true","PENDING","false","false","MITCHELL COUNTY SHERIFF OFFICE TX official website","MITCHELL COUNTY SHERIFF OFFICE TX contact official"
